frame_idx,frame_name,x_px,y_px
4830,frame_004830.jpg,0,88
4831,frame_004831.jpg,0,226
4836,frame_004836.jpg,726,347
4836,frame_004836.jpg,704,345
4837,frame_004837.jpg,689,344
4839,frame_004839.jpg,677,344
4840,frame_004840.jpg,672,344
4841,frame_004841.jpg,672,342
4846,frame_004846.jpg,0,232
4846,frame_004846.jpg,60,605
4848,frame_004848.jpg,92,621
4849,frame_004849.jpg,96,616
4850,frame_004850.jpg,0,719
4852,frame_004852.jpg,90,719
4852,frame_004852.jpg,0,24
4852,frame_004852.jpg,83,610
4853,frame_004853.jpg,0,155
4856,frame_004856.jpg,700,302
4857,frame_004857.jpg,689,297
4858,frame_004858.jpg,655,292
4860,frame_004860.jpg,625,292
4860,frame_004860.jpg,600,293
4861,frame_004861.jpg,577,298
4862,frame_004862.jpg,555,300
4863,frame_004863.jpg,537,303
4865,frame_004865.jpg,521,304
4865,frame_004865.jpg,507,305
4866,frame_004866.jpg,493,306
4867,frame_004867.jpg,517,300
4869,frame_004869.jpg,512,297
4870,frame_004870.jpg,506,297
4884,frame_004884.jpg,639,344
4886,frame_004886.jpg,631,345
4886,frame_004886.jpg,623,344
4887,frame_004887.jpg,615,343
4888,frame_004888.jpg,607,342
4890,frame_004890.jpg,594,338
4891,frame_004891.jpg,580,336
4892,frame_004892.jpg,565,331
4892,frame_004892.jpg,551,327
4893,frame_004893.jpg,539,323
4895,frame_004895.jpg,530,319
4896,frame_004896.jpg,584,308
4896,frame_004896.jpg,578,299
4897,frame_004897.jpg,568,293
4899,frame_004899.jpg,559,290
4900,frame_004900.jpg,551,285
4900,frame_004900.jpg,543,284
4912,frame_004912.jpg,429,325
4912,frame_004912.jpg,424,331
4913,frame_004913.jpg,420,336
4914,frame_004914.jpg,415,341
4916,frame_004916.jpg,410,346
4916,frame_004916.jpg,405,349
4917,frame_004917.jpg,403,349
4918,frame_004918.jpg,400,350
4918,frame_004918.jpg,398,351
4920,frame_004920.jpg,397,352
4921,frame_004921.jpg,545,374
4922,frame_004922.jpg,616,372
4923,frame_004923.jpg,608,371
4923,frame_004923.jpg,601,369
4925,frame_004925.jpg,596,369
4926,frame_004926.jpg,591,368
4927,frame_004927.jpg,586,363
4929,frame_004929.jpg,585,361
4929,frame_004929.jpg,583,361
4930,frame_004930.jpg,580,362
4931,frame_004931.jpg,521,353
4933,frame_004933.jpg,497,340
4934,frame_004934.jpg,496,343
4935,frame_004935.jpg,497,344
4935,frame_004935.jpg,497,346
4936,frame_004936.jpg,498,348
4938,frame_004938.jpg,498,347
4939,frame_004939.jpg,469,344
4939,frame_004939.jpg,391,344
4940,frame_004940.jpg,394,337
4942,frame_004942.jpg,394,332
4942,frame_004942.jpg,396,326
4943,frame_004943.jpg,400,321
4943,frame_004943.jpg,406,319
4944,frame_004944.jpg,413,317
4946,frame_004946.jpg,420,317
4947,frame_004947.jpg,428,317
4947,frame_004947.jpg,427,332
4948,frame_004948.jpg,392,333
4950,frame_004950.jpg,403,307
4951,frame_004951.jpg,408,309
4952,frame_004952.jpg,409,306
4953,frame_004953.jpg,413,302
4953,frame_004953.jpg,420,299
4955,frame_004955.jpg,431,296
4956,frame_004956.jpg,444,294
4957,frame_004957.jpg,459,292
4957,frame_004957.jpg,474,291
4959,frame_004959.jpg,486,291
4960,frame_004960.jpg,499,291
4961,frame_004961.jpg,621,306
4961,frame_004961.jpg,618,302
4963,frame_004963.jpg,611,300
4964,frame_004964.jpg,602,300
4965,frame_004965.jpg,600,301
4966,frame_004966.jpg,602,298
4968,frame_004968.jpg,610,296
4968,frame_004968.jpg,581,291
4969,frame_004969.jpg,504,291
4970,frame_004970.jpg,511,289
4972,frame_004972.jpg,519,287
4972,frame_004972.jpg,523,289
4972,frame_004972.jpg,526,290
4973,frame_004973.jpg,528,292
4974,frame_004974.jpg,530,295
4976,frame_004976.jpg,528,294
4976,frame_004976.jpg,529,297
4977,frame_004977.jpg,520,302
4978,frame_004978.jpg,468,314
4980,frame_004980.jpg,476,321
4980,frame_004980.jpg,484,328
4981,frame_004981.jpg,493,332
4982,frame_004982.jpg,499,337
4983,frame_004983.jpg,500,340
4985,frame_004985.jpg,502,341
4986,frame_004986.jpg,503,343
4986,frame_004986.jpg,504,347
4987,frame_004987.jpg,503,347
4989,frame_004989.jpg,502,349
4990,frame_004990.jpg,503,352
4991,frame_004991.jpg,508,356
4991,frame_004991.jpg,568,363
4993,frame_004993.jpg,568,365
4994,frame_004994.jpg,567,369
4995,frame_004995.jpg,565,374
4996,frame_004996.jpg,562,380
4996,frame_004996.jpg,559,386
4998,frame_004998.jpg,555,394
4999,frame_004999.jpg,360,406
5000,frame_005000.jpg,255,403
5000,frame_005000.jpg,254,404
5002,frame_005002.jpg,249,403
5002,frame_005002.jpg,242,403
5003,frame_005003.jpg,237,402
5004,frame_005004.jpg,231,398
5006,frame_005006.jpg,227,394
5006,frame_005006.jpg,225,387
5007,frame_005007.jpg,221,384
5008,frame_005008.jpg,219,383
5010,frame_005010.jpg,219,382
5010,frame_005010.jpg,219,381
5011,frame_005011.jpg,222,382
5012,frame_005012.jpg,222,382
5013,frame_005013.jpg,223,383
5015,frame_005015.jpg,219,387
5016,frame_005016.jpg,211,390
5016,frame_005016.jpg,206,387
5017,frame_005017.jpg,200,383
5019,frame_005019.jpg,198,381
5020,frame_005020.jpg,223,381
5021,frame_005021.jpg,502,411
5023,frame_005023.jpg,646,414
5023,frame_005023.jpg,643,411
5024,frame_005024.jpg,643,408
5025,frame_005025.jpg,643,403
5026,frame_005026.jpg,640,398
5028,frame_005028.jpg,638,395
5029,frame_005029.jpg,638,396
5029,frame_005029.jpg,636,395
5029,frame_005029.jpg,638,394
5030,frame_005030.jpg,640,389
5032,frame_005032.jpg,641,352
5032,frame_005032.jpg,641,351
5033,frame_005033.jpg,641,351
5034,frame_005034.jpg,641,350
5036,frame_005036.jpg,643,352
5036,frame_005036.jpg,644,353
5037,frame_005037.jpg,646,359
5038,frame_005038.jpg,650,365
5040,frame_005040.jpg,647,370
5041,frame_005041.jpg,510,403
5041,frame_005041.jpg,502,403
5042,frame_005042.jpg,502,398
5043,frame_005043.jpg,502,388
5045,frame_005045.jpg,503,375
5046,frame_005046.jpg,502,363
5047,frame_005047.jpg,503,352
5047,frame_005047.jpg,502,341
5049,frame_005049.jpg,502,331
5050,frame_005050.jpg,500,323
5051,frame_005051.jpg,501,312
5051,frame_005051.jpg,501,302
5053,frame_005053.jpg,549,316
5054,frame_005054.jpg,695,338
5055,frame_005055.jpg,690,335
5056,frame_005056.jpg,687,337
5066,frame_005066.jpg,453,295
5067,frame_005067.jpg,452,297
5068,frame_005068.jpg,450,300
5070,frame_005070.jpg,447,299
5070,frame_005070.jpg,443,297
5071,frame_005071.jpg,440,293
5072,frame_005072.jpg,437,292
5073,frame_005073.jpg,549,310
5073,frame_005073.jpg,710,316
5075,frame_005075.jpg,707,317
5076,frame_005076.jpg,705,317
5077,frame_005077.jpg,705,317
5079,frame_005079.jpg,706,319
5080,frame_005080.jpg,705,317
5081,frame_005081.jpg,704,313
5081,frame_005081.jpg,685,313
5083,frame_005083.jpg,524,360
5084,frame_005084.jpg,527,359
5085,frame_005085.jpg,525,358
5085,frame_005085.jpg,522,357
5086,frame_005086.jpg,520,360
5088,frame_005088.jpg,520,361
5089,frame_005089.jpg,521,364
5089,frame_005089.jpg,520,368
5090,frame_005090.jpg,520,370
5092,frame_005092.jpg,517,296
5092,frame_005092.jpg,511,285
5093,frame_005093.jpg,509,287
5093,frame_005093.jpg,506,291
5107,frame_005107.jpg,373,314
5107,frame_005107.jpg,373,314
5109,frame_005109.jpg,373,313
5110,frame_005110.jpg,374,313
5133,frame_005133.jpg,370,301
5135,frame_005135.jpg,369,301
5136,frame_005136.jpg,369,301
5137,frame_005137.jpg,374,300
5137,frame_005137.jpg,378,301
5139,frame_005139.jpg,380,304
5140,frame_005140.jpg,382,304
5141,frame_005141.jpg,382,305
5141,frame_005141.jpg,381,308
5143,frame_005143.jpg,380,310
5144,frame_005144.jpg,379,311
5145,frame_005145.jpg,380,311
5146,frame_005146.jpg,380,312
5146,frame_005146.jpg,381,313
5148,frame_005148.jpg,375,319
5149,frame_005149.jpg,292,338
5150,frame_005150.jpg,292,340
5150,frame_005150.jpg,292,343
5152,frame_005152.jpg,293,350
5152,frame_005152.jpg,293,355
5153,frame_005153.jpg,295,360
5154,frame_005154.jpg,295,364
5156,frame_005156.jpg,294,367
5156,frame_005156.jpg,295,369
5157,frame_005157.jpg,296,371
5158,frame_005158.jpg,296,371
5160,frame_005160.jpg,298,369
5160,frame_005160.jpg,322,361
5161,frame_005161.jpg,346,354
5162,frame_005162.jpg,347,352
5163,frame_005163.jpg,349,348
5165,frame_005165.jpg,353,345
5165,frame_005165.jpg,359,341
5166,frame_005166.jpg,364,340
5167,frame_005167.jpg,307,352
5169,frame_005169.jpg,277,359
5170,frame_005170.jpg,276,358
5171,frame_005171.jpg,278,357
5171,frame_005171.jpg,283,361
5173,frame_005173.jpg,288,361
5174,frame_005174.jpg,297,363
5175,frame_005175.jpg,334,369
5176,frame_005176.jpg,423,384
5178,frame_005178.jpg,420,378
5178,frame_005178.jpg,418,374
5179,frame_005179.jpg,416,370
5179,frame_005179.jpg,415,369
5180,frame_005180.jpg,415,368
5182,frame_005182.jpg,415,368
5182,frame_005182.jpg,414,366
5183,frame_005183.jpg,369,366
5184,frame_005184.jpg,352,365
5186,frame_005186.jpg,352,369
5186,frame_005186.jpg,352,376
5187,frame_005187.jpg,352,381
5188,frame_005188.jpg,353,382
5190,frame_005190.jpg,355,381
5191,frame_005191.jpg,299,358
5192,frame_005192.jpg,296,346
5192,frame_005192.jpg,300,339
5193,frame_005193.jpg,304,333
5195,frame_005195.jpg,307,329
5196,frame_005196.jpg,310,326
5197,frame_005197.jpg,315,328
5197,frame_005197.jpg,319,333
5199,frame_005199.jpg,322,344
5200,frame_005200.jpg,325,352
5201,frame_005201.jpg,327,358
5201,frame_005201.jpg,410,354
5203,frame_005203.jpg,416,352
5204,frame_005204.jpg,417,350
5205,frame_005205.jpg,419,348
5206,frame_005206.jpg,423,348
5206,frame_005206.jpg,424,349
5208,frame_005208.jpg,426,353
5209,frame_005209.jpg,427,358
5210,frame_005210.jpg,427,358
5212,frame_005212.jpg,428,360
5212,frame_005212.jpg,374,366
5212,frame_005212.jpg,334,373
5213,frame_005213.jpg,337,374
5214,frame_005214.jpg,339,372
5216,frame_005216.jpg,341,373
5216,frame_005216.jpg,343,373
5217,frame_005217.jpg,346,371
5218,frame_005218.jpg,348,368
5218,frame_005218.jpg,351,366
5220,frame_005220.jpg,355,363
5221,frame_005221.jpg,358,360
5222,frame_005222.jpg,361,356
5223,frame_005223.jpg,362,352
5223,frame_005223.jpg,365,351
5225,frame_005225.jpg,370,347
5226,frame_005226.jpg,368,349
5227,frame_005227.jpg,372,353
5229,frame_005229.jpg,374,356
5230,frame_005230.jpg,376,358
5230,frame_005230.jpg,378,361
5231,frame_005231.jpg,383,361
5233,frame_005233.jpg,459,368
5234,frame_005234.jpg,475,366
5235,frame_005235.jpg,477,365
5235,frame_005235.jpg,479,362
5236,frame_005236.jpg,481,361
5238,frame_005238.jpg,481,358
5239,frame_005239.jpg,480,356
5239,frame_005239.jpg,476,354
5240,frame_005240.jpg,474,353
5242,frame_005242.jpg,474,352
5242,frame_005242.jpg,476,353
5243,frame_005243.jpg,479,355
5243,frame_005243.jpg,485,358
5244,frame_005244.jpg,559,357
5246,frame_005246.jpg,560,358
5247,frame_005247.jpg,560,361
5248,frame_005248.jpg,561,360
5248,frame_005248.jpg,562,359
5250,frame_005250.jpg,564,355
5251,frame_005251.jpg,568,351
5252,frame_005252.jpg,569,349
5253,frame_005253.jpg,572,346
5264,frame_005264.jpg,574,333
5265,frame_005265.jpg,578,335
5266,frame_005266.jpg,580,336
5268,frame_005268.jpg,582,333
5269,frame_005269.jpg,584,332
5269,frame_005269.jpg,509,344
5270,frame_005270.jpg,508,345
5272,frame_005272.jpg,508,343
5273,frame_005273.jpg,508,340
5273,frame_005273.jpg,508,339
5274,frame_005274.jpg,508,339
5276,frame_005276.jpg,509,342
5277,frame_005277.jpg,511,344
5277,frame_005277.jpg,511,345
5278,frame_005278.jpg,513,345
5280,frame_005280.jpg,513,343
5281,frame_005281.jpg,514,342
5282,frame_005282.jpg,517,341
5283,frame_005283.jpg,525,338
5283,frame_005283.jpg,526,336
5285,frame_005285.jpg,525,336
5286,frame_005286.jpg,525,337
5287,frame_005287.jpg,526,339
5289,frame_005289.jpg,530,343
5289,frame_005289.jpg,535,344
5290,frame_005290.jpg,538,344
5291,frame_005291.jpg,540,341
5293,frame_005293.jpg,539,340
5293,frame_005293.jpg,541,338
5294,frame_005294.jpg,541,337
5295,frame_005295.jpg,544,355
5296,frame_005296.jpg,545,358
5298,frame_005298.jpg,546,359
5298,frame_005298.jpg,547,364
5299,frame_005299.jpg,549,367
5300,frame_005300.jpg,549,368
5302,frame_005302.jpg,550,367
5302,frame_005302.jpg,552,368
5302,frame_005302.jpg,552,367
5303,frame_005303.jpg,551,367
5304,frame_005304.jpg,552,368
5306,frame_005306.jpg,551,373
5307,frame_005307.jpg,551,382
5307,frame_005307.jpg,552,390
5308,frame_005308.jpg,554,395
5310,frame_005310.jpg,554,399
5311,frame_005311.jpg,556,400
5311,frame_005311.jpg,557,401
5312,frame_005312.jpg,558,401
5313,frame_005313.jpg,561,403
5315,frame_005315.jpg,561,408
5316,frame_005316.jpg,562,408
5317,frame_005317.jpg,564,409
5317,frame_005317.jpg,566,412
5319,frame_005319.jpg,566,414
5320,frame_005320.jpg,568,415
5321,frame_005321.jpg,571,415
5323,frame_005323.jpg,572,418
5323,frame_005323.jpg,575,418
5324,frame_005324.jpg,580,418
5325,frame_005325.jpg,582,421
5326,frame_005326.jpg,586,424
5328,frame_005328.jpg,586,425
5328,frame_005328.jpg,588,425
5329,frame_005329.jpg,591,422
5330,frame_005330.jpg,596,419
5330,frame_005330.jpg,600,415
5332,frame_005332.jpg,604,415
5332,frame_005332.jpg,608,414
5333,frame_005333.jpg,610,414
5334,frame_005334.jpg,612,414
5336,frame_005336.jpg,614,414
5336,frame_005336.jpg,616,412
5337,frame_005337.jpg,616,410
5338,frame_005338.jpg,616,407
5340,frame_005340.jpg,614,407
5341,frame_005341.jpg,614,408
5341,frame_005341.jpg,612,411
5342,frame_005342.jpg,611,412
5343,frame_005343.jpg,612,414
5345,frame_005345.jpg,612,414
5346,frame_005346.jpg,615,415
5346,frame_005346.jpg,614,415
5347,frame_005347.jpg,616,416
5349,frame_005349.jpg,617,416
5349,frame_005349.jpg,619,416
5350,frame_005350.jpg,620,421
5351,frame_005351.jpg,622,424
5353,frame_005353.jpg,624,426
5354,frame_005354.jpg,627,433
5355,frame_005355.jpg,629,438
5355,frame_005355.jpg,632,442
5356,frame_005356.jpg,617,440
5358,frame_005358.jpg,510,425
5359,frame_005359.jpg,512,423
5360,frame_005360.jpg,513,420
5360,frame_005360.jpg,515,418
5362,frame_005362.jpg,515,419
5362,frame_005362.jpg,517,420
5363,frame_005363.jpg,517,421
5364,frame_005364.jpg,517,420
5364,frame_005364.jpg,456,415
5366,frame_005366.jpg,444,417
5367,frame_005367.jpg,445,420
5367,frame_005367.jpg,444,423
5368,frame_005368.jpg,445,426
5370,frame_005370.jpg,447,426
5371,frame_005371.jpg,449,428
5372,frame_005372.jpg,451,429
5373,frame_005373.jpg,453,433
5375,frame_005375.jpg,453,436
5375,frame_005375.jpg,551,445
5376,frame_005376.jpg,576,449
5377,frame_005377.jpg,572,451
5379,frame_005379.jpg,567,450
5379,frame_005379.jpg,561,449
5380,frame_005380.jpg,556,450
5381,frame_005381.jpg,553,449
5383,frame_005383.jpg,550,451
5384,frame_005384.jpg,547,450
5385,frame_005385.jpg,544,449
5385,frame_005385.jpg,539,450
5386,frame_005386.jpg,536,450
5386,frame_005386.jpg,532,448
5389,frame_005389.jpg,531,447
5389,frame_005389.jpg,565,447
5390,frame_005390.jpg,562,444
5392,frame_005392.jpg,558,440
5392,frame_005392.jpg,554,436
5392,frame_005392.jpg,548,433
5393,frame_005393.jpg,543,428
5394,frame_005394.jpg,540,426
5396,frame_005396.jpg,536,424
5397,frame_005397.jpg,532,421
5397,frame_005397.jpg,529,422
5398,frame_005398.jpg,525,424
5400,frame_005400.jpg,530,427
5401,frame_005401.jpg,512,428
5402,frame_005402.jpg,510,429
5403,frame_005403.jpg,508,430
5403,frame_005403.jpg,506,436
5405,frame_005405.jpg,503,440
5406,frame_005406.jpg,503,441
5406,frame_005406.jpg,503,441
5407,frame_005407.jpg,502,437
5409,frame_005409.jpg,502,435
5410,frame_005410.jpg,499,432
5411,frame_005411.jpg,495,427
5413,frame_005413.jpg,499,425
5413,frame_005413.jpg,497,422
5414,frame_005414.jpg,494,418
5415,frame_005415.jpg,493,420
5416,frame_005416.jpg,489,421
5418,frame_005418.jpg,487,420
5418,frame_005418.jpg,482,420
5419,frame_005419.jpg,478,420
5420,frame_005420.jpg,472,419
5422,frame_005422.jpg,469,420
5422,frame_005422.jpg,467,422
5422,frame_005422.jpg,468,425
5423,frame_005423.jpg,469,428
5424,frame_005424.jpg,470,431
5426,frame_005426.jpg,436,426
5426,frame_005426.jpg,430,426
5427,frame_005427.jpg,430,429
5428,frame_005428.jpg,429,431
5430,frame_005430.jpg,428,430
5431,frame_005431.jpg,428,430
5431,frame_005431.jpg,429,424
5432,frame_005432.jpg,430,422
5433,frame_005433.jpg,430,421
5435,frame_005435.jpg,429,420
5436,frame_005436.jpg,429,421
5436,frame_005436.jpg,428,420
5437,frame_005437.jpg,426,419
5439,frame_005439.jpg,424,419
5440,frame_005440.jpg,420,420
5441,frame_005441.jpg,420,422
5443,frame_005443.jpg,418,422
5443,frame_005443.jpg,419,422
5443,frame_005443.jpg,474,439
5445,frame_005445.jpg,472,443
5445,frame_005445.jpg,473,446
5446,frame_005446.jpg,471,451
5448,frame_005448.jpg,470,457
5449,frame_005449.jpg,470,464
5450,frame_005450.jpg,462,464
5450,frame_005450.jpg,460,463
5452,frame_005452.jpg,459,462
5452,frame_005452.jpg,458,462
5453,frame_005453.jpg,458,461
5453,frame_005453.jpg,456,458
5454,frame_005454.jpg,455,456
5456,frame_005456.jpg,453,451
5457,frame_005457.jpg,454,442
5469,frame_005469.jpg,458,362
5469,frame_005469.jpg,460,366
5470,frame_005470.jpg,464,369
5471,frame_005471.jpg,468,370
5473,frame_005473.jpg,474,370
5473,frame_005473.jpg,476,371
5474,frame_005474.jpg,479,373
5475,frame_005475.jpg,481,374
5476,frame_005476.jpg,483,376
5478,frame_005478.jpg,485,377
5479,frame_005479.jpg,487,381
5479,frame_005479.jpg,489,381
5480,frame_005480.jpg,491,383
5480,frame_005480.jpg,494,383
5482,frame_005482.jpg,497,384
5482,frame_005482.jpg,499,385
5483,frame_005483.jpg,501,384
5484,frame_005484.jpg,503,382
5486,frame_005486.jpg,504,381
5486,frame_005486.jpg,505,380
5487,frame_005487.jpg,506,380
5488,frame_005488.jpg,507,378
5490,frame_005490.jpg,509,377
5491,frame_005491.jpg,511,371
5491,frame_005491.jpg,510,369
5492,frame_005492.jpg,509,371
5493,frame_005493.jpg,508,372
5495,frame_005495.jpg,508,374
5496,frame_005496.jpg,509,376
5496,frame_005496.jpg,510,376
5497,frame_005497.jpg,510,376
5499,frame_005499.jpg,512,376
5499,frame_005499.jpg,512,376
5500,frame_005500.jpg,512,378
5501,frame_005501.jpg,512,378
5503,frame_005503.jpg,512,378
5504,frame_005504.jpg,511,377
5504,frame_005504.jpg,510,376
5505,frame_005505.jpg,509,377
5506,frame_005506.jpg,508,378
5508,frame_005508.jpg,507,380
5509,frame_005509.jpg,508,382
5510,frame_005510.jpg,508,382
5510,frame_005510.jpg,506,383
5512,frame_005512.jpg,496,372
5512,frame_005512.jpg,496,372
5513,frame_005513.jpg,496,372
5514,frame_005514.jpg,495,371
5514,frame_005514.jpg,497,370
5516,frame_005516.jpg,497,371
5517,frame_005517.jpg,497,372
5517,frame_005517.jpg,497,373
5518,frame_005518.jpg,496,373
5520,frame_005520.jpg,496,373
5521,frame_005521.jpg,497,373
5522,frame_005522.jpg,496,374
5523,frame_005523.jpg,497,375
5525,frame_005525.jpg,497,377
5525,frame_005525.jpg,498,383
5526,frame_005526.jpg,502,389
5527,frame_005527.jpg,505,396
5529,frame_005529.jpg,505,406
5530,frame_005530.jpg,506,417
5530,frame_005530.jpg,505,420
5531,frame_005531.jpg,505,418
5533,frame_005533.jpg,502,411
5534,frame_005534.jpg,500,402
5535,frame_005535.jpg,498,390
5536,frame_005536.jpg,493,380
5536,frame_005536.jpg,489,371
5538,frame_005538.jpg,487,367
5539,frame_005539.jpg,485,365
5540,frame_005540.jpg,485,366
5540,frame_005540.jpg,486,370
5542,frame_005542.jpg,487,380
5542,frame_005542.jpg,501,393
5543,frame_005543.jpg,504,407
5544,frame_005544.jpg,505,411
5544,frame_005544.jpg,506,413
5546,frame_005546.jpg,507,411
5547,frame_005547.jpg,508,409
5548,frame_005548.jpg,506,409
5550,frame_005550.jpg,506,407
5551,frame_005551.jpg,505,410
5551,frame_005551.jpg,504,415
5552,frame_005552.jpg,503,417
5553,frame_005553.jpg,501,421
5555,frame_005555.jpg,501,421
5555,frame_005555.jpg,501,422
5556,frame_005556.jpg,500,419
5557,frame_005557.jpg,499,417
5557,frame_005557.jpg,499,416
5559,frame_005559.jpg,466,409
5560,frame_005560.jpg,465,405
5561,frame_005561.jpg,465,402
5563,frame_005563.jpg,465,401
5563,frame_005563.jpg,464,398
5573,frame_005573.jpg,450,365
5573,frame_005573.jpg,449,370
5574,frame_005574.jpg,449,374
5576,frame_005576.jpg,451,380
5577,frame_005577.jpg,453,381
5577,frame_005577.jpg,454,380
5578,frame_005578.jpg,456,375
5580,frame_005580.jpg,456,372
5581,frame_005581.jpg,456,372
5582,frame_005582.jpg,456,370
5582,frame_005582.jpg,456,370
5583,frame_005583.jpg,458,370
5585,frame_005585.jpg,460,375
5586,frame_005586.jpg,474,385
5587,frame_005587.jpg,508,407
5589,frame_005589.jpg,508,411
5589,frame_005589.jpg,508,410
5590,frame_005590.jpg,505,409
5591,frame_005591.jpg,506,404
5593,frame_005593.jpg,503,397
5593,frame_005593.jpg,503,394
5594,frame_005594.jpg,499,392
5595,frame_005595.jpg,496,392
5596,frame_005596.jpg,493,394
5598,frame_005598.jpg,489,392
5598,frame_005598.jpg,487,390
5599,frame_005599.jpg,486,388
5600,frame_005600.jpg,487,387
5602,frame_005602.jpg,488,387
5602,frame_005602.jpg,489,388
5603,frame_005603.jpg,480,389
5603,frame_005603.jpg,411,379
5604,frame_005604.jpg,412,380
5606,frame_005606.jpg,411,379
5607,frame_005607.jpg,411,379
5607,frame_005607.jpg,412,377
5608,frame_005608.jpg,413,374
5610,frame_005610.jpg,413,370
5611,frame_005611.jpg,415,368
5611,frame_005611.jpg,414,365
5612,frame_005612.jpg,414,364
5613,frame_005613.jpg,415,365
5625,frame_005625.jpg,431,345
5626,frame_005626.jpg,431,345
5628,frame_005628.jpg,430,344
5628,frame_005628.jpg,430,344
5629,frame_005629.jpg,430,344
5630,frame_005630.jpg,430,344
5630,frame_005630.jpg,430,344
5632,frame_005632.jpg,429,347
5632,frame_005632.jpg,429,348
5633,frame_005633.jpg,428,350
5646,frame_005646.jpg,497,340
5646,frame_005646.jpg,500,341
5647,frame_005647.jpg,501,342
5649,frame_005649.jpg,501,345
5649,frame_005649.jpg,502,348
5651,frame_005651.jpg,480,349
5651,frame_005651.jpg,416,343
5653,frame_005653.jpg,418,338
5654,frame_005654.jpg,418,333
5655,frame_005655.jpg,415,327
5655,frame_005655.jpg,416,325
5656,frame_005656.jpg,418,332
5658,frame_005658.jpg,419,334
5659,frame_005659.jpg,420,337
5660,frame_005660.jpg,419,339
5662,frame_005662.jpg,418,341
5662,frame_005662.jpg,415,341
5662,frame_005662.jpg,411,336
5663,frame_005663.jpg,412,335
5664,frame_005664.jpg,413,336
5666,frame_005666.jpg,415,334
5667,frame_005667.jpg,417,337
5667,frame_005667.jpg,417,340
5667,frame_005667.jpg,469,350
5670,frame_005670.jpg,515,347
5670,frame_005670.jpg,514,351
5671,frame_005671.jpg,515,354
5672,frame_005672.jpg,514,359
5673,frame_005673.jpg,513,361
5675,frame_005675.jpg,511,363
5675,frame_005675.jpg,510,367
5676,frame_005676.jpg,506,367
5677,frame_005677.jpg,411,381
5679,frame_005679.jpg,415,376
5680,frame_005680.jpg,413,379
5681,frame_005681.jpg,413,382
5681,frame_005681.jpg,412,380
5683,frame_005683.jpg,413,378
5684,frame_005684.jpg,412,378
5685,frame_005685.jpg,413,378
5686,frame_005686.jpg,409,385
5686,frame_005686.jpg,409,399
5688,frame_005688.jpg,409,411
5689,frame_005689.jpg,410,422
5690,frame_005690.jpg,412,424
5690,frame_005690.jpg,413,430
5692,frame_005692.jpg,414,431
5693,frame_005693.jpg,417,442
5694,frame_005694.jpg,418,435
5696,frame_005696.jpg,420,436
5696,frame_005696.jpg,419,421
5697,frame_005697.jpg,419,408
5698,frame_005698.jpg,443,402
5700,frame_005700.jpg,498,406
5701,frame_005701.jpg,495,396
5701,frame_005701.jpg,491,385
5702,frame_005702.jpg,488,379
5703,frame_005703.jpg,494,389
5705,frame_005705.jpg,498,397
5706,frame_005706.jpg,503,406
5706,frame_005706.jpg,510,423
5707,frame_005707.jpg,510,427
5709,frame_005709.jpg,507,422
5710,frame_005710.jpg,508,429
5710,frame_005710.jpg,506,429
5711,frame_005711.jpg,405,413
5713,frame_005713.jpg,397,407
5714,frame_005714.jpg,398,396
5715,frame_005715.jpg,400,385
5715,frame_005715.jpg,404,390
5716,frame_005716.jpg,401,391
5718,frame_005718.jpg,397,374
5719,frame_005719.jpg,390,356
5720,frame_005720.jpg,387,340
5722,frame_005722.jpg,382,327
5722,frame_005722.jpg,377,332
5722,frame_005722.jpg,303,337
5723,frame_005723.jpg,306,337
5724,frame_005724.jpg,307,337
5724,frame_005724.jpg,306,343
5726,frame_005726.jpg,304,342
5727,frame_005727.jpg,303,343
5728,frame_005728.jpg,306,343
5728,frame_005728.jpg,307,349
5730,frame_005730.jpg,308,361
5731,frame_005731.jpg,309,360
5732,frame_005732.jpg,309,362
5733,frame_005733.jpg,311,359
5735,frame_005735.jpg,311,361
5735,frame_005735.jpg,309,362
5736,frame_005736.jpg,308,355
5737,frame_005737.jpg,308,356
5739,frame_005739.jpg,305,356
5740,frame_005740.jpg,311,351
5741,frame_005741.jpg,494,352
5741,frame_005741.jpg,529,365
5743,frame_005743.jpg,534,364
5744,frame_005744.jpg,537,360
5744,frame_005744.jpg,537,361
5745,frame_005745.jpg,541,364
5746,frame_005746.jpg,540,363
5748,frame_005748.jpg,535,355
5749,frame_005749.jpg,537,355
5749,frame_005749.jpg,432,345
5750,frame_005750.jpg,319,339
5752,frame_005752.jpg,319,352
5752,frame_005752.jpg,321,356
5753,frame_005753.jpg,323,353
5753,frame_005753.jpg,321,359
5754,frame_005754.jpg,321,362
5756,frame_005756.jpg,321,363
5757,frame_005757.jpg,320,366
5758,frame_005758.jpg,323,364
5758,frame_005758.jpg,325,363
5760,frame_005760.jpg,499,379
5761,frame_005761.jpg,581,363
5762,frame_005762.jpg,579,361
5762,frame_005762.jpg,580,357
5763,frame_005763.jpg,581,359
5765,frame_005765.jpg,582,359
5766,frame_005766.jpg,585,362
5767,frame_005767.jpg,587,365
5767,frame_005767.jpg,536,375
5769,frame_005769.jpg,251,387
5770,frame_005770.jpg,201,386
5771,frame_005771.jpg,200,388
5773,frame_005773.jpg,198,386
5774,frame_005774.jpg,195,383
5774,frame_005774.jpg,192,381
5775,frame_005775.jpg,190,379
